timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 25 578 0.19085370603436852 0.009146293965631491
1 25 774 0.1536293281178654 0.04637067188213462
1 25 883 0.12903407276037984 0.07096592723962017
1 26 161 0.12749043600113588 0.07250956399886413
1 26 333 0.14431144798337547 0.05568855201662454
1 27 130 0.1790617753209726 0.020938224679027423
1 27 658 0.18759790434067375 0.012402095659326262
1 28 535 0.09672535345155239 0.10327464654844762
1 29 103 0.08578975414713871 0.1142102458528613
1 29 232 0.15572144284192285 0.04427855715807716
1 29 489 0.19604241560263758 0.003957584397362435
1 30 430 0.07307937396049882 0.1269206260395012
1 31 771 0.17395193220265046 0.026048067797349556
1 32 139 0.16762924968877776 0.032370750311222246
1 32 176 0.1985309687991225 0.0014690312008775186
1 32 699 0.13979350012761138 0.06020649987238863
1 32 817 0.10904654569150579 0.09095345430849422
1 33 419 0.1855980371053481 0.014401962894651898
1 33 591 0.19211867617238992 0.007881323827610087
1 33 818 0.12608420379444474 0.07391579620555527
1 34 481 0.1819516445680176 0.01804835543198241
1 34 937 0.10845267948652741 0.0915473205134726
1 35 385 0.17938696501034268 0.02061303498965733
1 35 831 0.19587865003756824 0.0041213499624317695
1 35 939 0.1986151470767802 0.0013848529232197981
1 35 950 0.1324655951250745 0.06753440487492551
1 37 989 0.0876885276459999 0.11231147235400012
1 38 315 0.04607783206703079 0.15392216793296923
1 38 822 0.17474830140752412 0.02525169859247589
1 39 164 0.10617555696205817 0.09382444303794184
1 40 358 0.10649772891360056 0.09350227108639945
1 41 171 0.19267166083151308 0.007328339168486936
1 41 259 0.1454689046172795 0.054531095382720524
1 41 323 0.02034615426293685 0.17965384573706317
1 41 691 0.18025636067081707 0.019743639329182938
1 41 754 0.07073908552922366 0.12926091447077637
1 42 288 0.10138062699482658 0.09861937300517343
1 42 324 0.1983992781625185 0.0016007218374815002
1 42 723 0.09156453914769004 0.10843546085230997
1 45 258 0.17098274656474416 0.029017253435255852
1 45 368 0.17051719329105272 0.02948280670894729
1 45 672 0.13893278568136594 0.06106721431863407
1 45 798 0.1453268644066156 0.05467313559338441
1 45 908 0.16175508846116862 0.03824491153883139
1 46 397 0.15269554080805608 0.047304459191943926
1 46 935 0.17253581376634522 0.02746418623365479
1 47 215 0.18577167818799814 0.01422832181200187
1 47 629 0.14568568825310577 0.054314311746894245
1 48 422 0.13740430811180798 0.06259569188819203
1 48 554 0.03616733437123133 0.1638326656287687
1 49 761 0.162837991137925 0.03716200886207502
1 49 976 0.1489505436325222 0.05104945636747782
1 50 65 0.18467475489326812 0.015325245106731888
1 50 633 0.11098036241380961 0.0890196375861904
1 51 76 0.17215998411073286 0.027840015889267156
1 51 302 0.10821811229114069 0.09178188770885932
1 51 865 0.08965375197502468 0.11034624802497534
1 52 193 0.12309923491452912 0.07690076508547089
1 52 409 0.06744300485957852 0.1325569951404215
1 52 632 0.1488543345916231 0.05114566540837692
1 52 661 0.10923519826027368 0.09076480173972633
1 52 749 0.07790786139546431 0.1220921386045357
1 52 900 0.15924469227873936 0.04075530772126065
1 52 902 0.09048989119432505 0.10951010880567497
1 52 918 0.12223824703875438 0.07776175296124563
1 54 59 0.14264849098638707 0.05735150901361294
1 54 809 0.12974739643040628 0.07025260356959373
1 55 590 0.1689757973884372 0.0310242026115628
1 55 774 0.1798618854321171 0.02013811456788292
1 56 216 0.17962035678608093 0.02037964321391908
1 56 882 0.11851147086051188 0.08148852913948813
1 57 95 0.17439150570551815 0.025608494294481865
1 57 275 0.1959160883873334 0.0040839116126666075
1 57 516 0.19914409075085449 8.559092491455256E-4
1 57 862 0.08238289313711056 0.11761710686288945
1 58 565 0.1581739962615421 0.041826003738457906
1 59 156 0.1879291364933412 0.012070863506658813
1 59 345 0.0925880930839753 0.10741190691602472
1 60 479 0.17742338572989994 0.022576614270100076
1 61 237 0.08275068920985196 0.11724931079014805
1 61 353 0.11410880002266831 0.0858911999773317
1 61 536 0.1933808495008137 0.0066191504991863215
1 61 870 0.09955875100806447 0.10044124899193554
1 61 910 0.19214711896887202 0.007852881031127995
1 61 970 0.09019180231695491 0.1098081976830451
1 62 87 0.09335183714155394 0.10664816285844607
1 62 146 0.1343323051725904 0.06566769482740961
1 62 674 0.1562968044413135 0.043703195558686514
1 62 904 0.15116475540452376 0.04883524459547625
1 63 477 0.16997458136266946 0.030025418637330548
1 65 756 0.19770269407939403 0.00229730592060598
1 66 815 0.1908812037442537 0.009118796255746298
1 67 479 0.06622689393863376 0.13377310606136625
1 67 651 0.14731784931331277 0.052682150686687246
1 67 777 0.1471741304808846 0.052825869519115415
1 68 565 0.09659998615799661 0.1034000138420034
1 69 145 0.15876271937697284 0.04123728062302717
1 69 538 0.11822833129483863 0.08177166870516138
1 69 829 0.0845195751629532 0.1154804248370468
1 70 385 0.1390904656821734 0.060909534317826614
1 70 483 0.12077002069291273 0.07922997930708728
1 73 167 0.11426947418451287 0.08573052581548714
1 73 205 0.1018921504048241 0.0981078495951759
1 73 570 0.1968363805850019 0.003163619414998098
1 73 608 0.055762459766587266 0.14423754023341273
1 73 919 0.16754250026646098 0.032457499733539036
1 74 505 0.13228152265985718 0.06771847734014283
1 74 681 0.13355224628960582 0.06644775371039419
1 74 683 0.06930502469071245 0.13069497530928756
1 74 909 0.19862256875604967 0.0013774312439503444
1 74 924 0.1287902646659694 0.0712097353340306
1 75 228 0.04248744183933581 0.1575125581606642
1 75 675 0.1880501955452109 0.011949804454789104
1 77 710 0.14809406016045723 0.05190593983954278
1 78 670 0.11740637353128379 0.08259362646871622
1 80 284 0.06327528710728822 0.1367247128927118
1 80 400 0.15803044277639364 0.041969557223606374
1 80 895 0.14732362670612034 0.05267637329387967
1 80 898 0.18014481004156452 0.019855189958435493
1 80 998 0.16444945567874997 0.035550544321250044
1 81 362 0.09212762015731803 0.10787237984268198
1 81 652 0.1356106667915211 0.06438933320847892
1 81 684 0.17340683642106308 0.02659316357893693
1 82 483 0.14926320493177875 0.05073679506822126
1 83 197 0.005068350298978092 0.19493164970102192
1 83 602 0.19536717307898088 0.004632826921019129
1 84 272 0.03821569834362014 0.16178430165637986
1 84 316 0.09637098782159058 0.10362901217840943
1 84 971 0.03900894690954976 0.16099105309045025
1 85 832 0.15461573170153217 0.04538426829846784
1 86 116 0.18774279680215825 0.012257203197841765
1 86 369 0.1950205411889261 0.004979458811073922
1 86 372 0.13957537682879978 0.06042462317120023
1 86 861 0.19385478669874345 0.006145213301256558
1 87 146 0.168415853616907 0.03158414638309301
1 87 904 0.06613356686012725 0.13386643313987276
1 88 173 0.15438590470937943 0.04561409529062058
1 88 426 0.07844888917331252 0.12155111082668749
1 89 823 0.19889527564072443 0.0011047243592755829
1 91 959 0.1900119487599763 0.009988051240023721
1 91 983 0.19502275816641945 0.004977241833580559
1 92 781 0.18415372826972481 0.015846271730275197
1 93 226 0.17005442800376366 0.029945571996236348
1 94 965 0.14544744453548683 0.05455255546451318
1 95 440 0.16486512586529894 0.035134874134701066
1 95 862 0.19732370055086887 0.002676299449131142
1 96 190 0.15050726154022953 0.04949273845977048
1 96 253 0.07687335590565703 0.12312664409434299
1 96 627 0.11403922934347169 0.08596077065652832
1 97 411 0.11805589298388271 0.0819441070161173
1 97 899 0.06826637247341125 0.13173362752658876
1 98 107 0.14327796781434285 0.05672203218565716
1 98 274 0.17831823874159164 0.021681761258408372
1 98 526 0.031530845510042295 0.16846915448995772
1 98 905 0.1514646658902777 0.0485353341097223
1 100 133 0.07722768666609248 0.12277231333390753
1 100 561 0.06442417034954372 0.13557582965045628
1 101 170 0.14454163331127795 0.05545836668872206
1 101 708 0.05849782682727832 0.14150217317272168
1 101 752 0.14391185638875656 0.05608814361124345
1 101 906 0.09734274286246061 0.1026572571375394
1 102 712 0.16000343005157783 0.039996569948422184
1 103 232 0.1729646884003792 0.027035311599620804
1 103 606 0.16739550738726972 0.032604492612730296
1 104 247 0.11161005176544284 0.08838994823455718
1 104 624 0.16809384340772185 0.03190615659227816
1 105 172 0.06106720390992624 0.13893279609007378
1 105 458 0.19523446239135167 0.00476553760864834
1 105 715 0.18833280266908614 0.01166719733091387
1 105 735 0.1414584318223599 0.05854156817764011
1 106 328 0.18037061522587008 0.019629384774129927
1 106 330 0.16169940336636726 0.03830059663363275
1 107 274 0.1075308958161117 0.09246910418388832
1 107 526 0.1461112490668916 0.05388875093310841
1 108 636 0.05318129219053477 0.14681870780946524
1 108 767 0.19105065531596738 0.008949344684032634
1 109 262 0.16053809269091765 0.03946190730908236
1 110 317 0.06748070513090335 0.13251929486909667
1 110 940 0.19435136268411535 0.005648637315884664
1 112 481 0.169291441135411 0.03070855886458901
1 114 800 0.1288712476950066 0.07112875230499341
1 114 811 0.15500754887609144 0.04499245112390857
1 115 328 0.18023104311014387 0.019768956889856137
1 115 488 0.07419195454170134 0.12580804545829866
1 115 614 0.14908117511304628 0.050918824886953734
1 116 268 0.07899144976964366 0.12100855023035635
1 116 372 0.13237361491785798 0.06762638508214203
1 116 459 0.171257189744857 0.028742810255142998
1 116 827 0.17965141214655378 0.02034858785344623
1 116 861 0.1292060997047049 0.07079390029529511
1 116 930 0.19202250420673317 0.007977495793266842
1 117 263 0.02089313406305994 0.17910686593694009
1 117 344 0.15954516644840344 0.04045483355159657
1 117 666 0.19157852398980774 0.008421476010192275
1 117 678 0.13594753783798139 0.06405246216201863
1 117 907 0.12204139627348976 0.07795860372651026
1 120 482 0.179752359180921 0.02024764081907901
1 120 849 0.15059815376125227 0.04940184623874774
1 121 377 0.1712452839095797 0.028754716090420324
1 121 531 0.09645011430527324 0.10354988569472677
1 121 816 0.1865899019235336 0.013410098076466398
1 122 390 0.12351119633334591 0.0764888036666541
1 122 808 0.13259561569810693 0.06740438430189308
1 123 136 0.11953097104028783 0.08046902895971218
1 123 141 0.06406448416242161 0.1359355158375784
1 124 412 0.17964923393091478 0.02035076606908523
1 124 676 0.1828520321062552 0.017147967893744814
1 125 372 0.13696889265965118 0.06303110734034884
1 125 861 0.13685363679990317 0.06314636320009684
1 125 930 0.07009531559690303 0.129904684403097
1 126 169 0.08076567708145853 0.11923432291854148
1 126 177 0.0892184301903882 0.1107815698096118
1 126 469 0.11744182988651664 0.08255817011348338
1 126 653 0.12881319433694002 0.07118680566305999
1 126 799 0.18610113558715738 0.013898864412842632
1 127 128 0.1449959159700138 0.05500408402998622
1 127 230 0.09341117013998056 0.10658882986001945
1 127 293 0.1388926884138459 0.06110731158615412
1 128 230 0.1742295949052969 0.025770405094703103
1 128 250 0.08033221287337554 0.11966778712662447
1 129 332 0.13917487762878827 0.06082512237121174
1 129 396 0.1493517002410835 0.05064829975891652
1 129 637 0.11336422312379611 0.0866357768762039
1 130 168 0.16355568365897566 0.03644431634102435
1 130 658 0.08153458912810897 0.11846541087189104
1 130 682 0.18832900449106402 0.011670995508935994
1 131 506 0.18328000766768884 0.016719992332311168
1 131 704 0.143707317616458 0.056292682383542014
1 132 470 0.05203296407746651 0.1479670359225335
1 133 561 0.140994599029395 0.059005400970605
1 133 719 0.19439235918611447 0.005607640813885539
1 135 654 0.135226107383783 0.06477389261621702
1 135 922 0.07034742008377902 0.12965257991622098
1 135 973 0.1967774865904939 0.003222513409506106
1 136 141 0.17660059684813578 0.02339940315186423
1 136 675 0.19084435909997732 0.009155640900022688
1 137 657 0.07875682131183746 0.12124317868816255
1 137 777 0.11676901239674224 0.08323098760325777
1 137 842 0.00940862368693871 0.1905913763130613
1 138 363 0.19298426280897932 0.007015737191020693
1 138 896 0.18350105795507946 0.016498942044920556
1 139 817 0.1513961239057561 0.04860387609424391
1 139 937 0.15039368523959984 0.04960631476040017
1 140 162 0.18272509833086142 0.017274901669138587
1 140 978 0.04212996064332564 0.15787003935667437
1 142 255 0.10270525057294978 0.09729474942705023
1 142 453 0.17075208079683743 0.02924791920316258
1 142 851 0.18084837790864447 0.01915162209135554
1 144 251 0.18023054332040994 0.01976945667959007
1 144 417 0.10042746204335079 0.09957253795664922
1 144 785 0.07109478302440655 0.12890521697559346
1 145 538 0.10860498695975931 0.0913950130402407
1 145 829 0.07430291858913196 0.12569708141086805
1 145 923 0.13596433349351342 0.0640356665064866
1 145 1000 0.17292055002084916 0.02707944997915085
1 146 674 0.09481428432584202 0.10518571567415799
1 146 888 0.06687748541288369 0.13312251458711633
1 146 916 0.10912966301257432 0.09087033698742569
1 146 981 0.19133059318576506 0.008669406814234948
1 147 464 0.1739232271762129 0.02607677282378712
1 147 594 0.004617087784161807 0.1953829122158382
1 147 596 0.186049367257835 0.013950632742165014
1 147 892 0.09673851468531414 0.10326148531468587
1 148 258 0.09989657350246764 0.10010342649753237
1 148 588 0.09958795246743365 0.10041204753256636
1 148 908 0.10295935303645476 0.09704064696354525
1 149 553 0.11931804706612123 0.08068195293387878
1 149 582 0.1226014298080725 0.07739857019192752
1 151 287 0.0437248158253652 0.15627518417463482
1 152 830 0.08020885125061392 0.1197911487493861
1 153 213 0.16970253873928248 0.03029746126071753
1 153 425 0.1678104218508619 0.032189578149138115
1 153 584 0.19113859430512217 0.008861405694877839
1 153 728 0.09676462647384704 0.10323537352615297
1 153 834 0.022524291492921535 0.17747570850707847
1 156 209 0.10511569854273174 0.09488430145726827
1 156 227 0.19258724192296495 0.007412758077035064
1 156 345 0.13785592295188295 0.06214407704811706
1 156 572 0.17123667212399904 0.02876332787600097
1 156 741 0.0815346008718541 0.11846539912814591
1 156 863 0.1357858394872822 0.0642141605127178
1 157 266 0.1300551507861652 0.06994484921383481
1 157 711 0.05940457159747106 0.14059542840252895
1 157 938 0.04507308537225578 0.15492691462774422
1 158 163 0.06142655404510923 0.1385734459548908
1 158 289 0.190584514063722 0.009415485936278
1 158 390 0.19125662055216042 0.008743379447839594
1 158 801 0.17681354250609022 0.023186457493909796
1 159 455 0.1479981617694331 0.05200183823056692
1 159 721 0.03430956485176842 0.1656904351482316
1 160 340 0.13943793146979316 0.06056206853020685
1 160 673 0.15107916753850506 0.04892083246149495
1 160 810 0.12080575370275133 0.07919424629724868
1 160 975 0.10288596376269094 0.09711403623730908
1 162 978 0.14999021411224953 0.050009785887750485
1 163 390 0.1624397219929492 0.03756027800705081
1 165 382 0.022027631691808814 0.1779723683081912
1 165 731 0.16409571574704707 0.035904284252952945
1 165 803 0.06044039568973461 0.1395596043102654
1 165 879 0.05561438201402032 0.1443856179859797
1 166 976 0.12175850886313894 0.07824149113686107
1 167 608 0.07295459547324615 0.12704540452675386
1 168 658 0.1913501527175596 0.00864984728244042
1 168 682 0.05938858533371992 0.14061141466628008
1 169 177 0.1286995617057871 0.0713004382942129
1 169 469 0.17817305026216584 0.021826949737834167
1 169 653 0.07178732867221582 0.1282126713277842
1 169 799 0.12125986549656302 0.07874013450343699
1 170 926 0.06980890865243748 0.13019109134756252
1 171 323 0.19392570992474584 0.006074290075254174
1 171 576 0.14728151517690152 0.05271848482309849
1 172 458 0.18057196449828478 0.019428035501715235
1 172 595 0.1584231598535498 0.04157684014645022
1 172 715 0.13299212503931557 0.06700787496068444
1 172 735 0.08557705540931007 0.11442294459068994
1 174 686 0.14614882026084264 0.05385117973915737
1 175 194 0.06241197958715292 0.1375880204128471
1 175 634 0.0684227271169439 0.1315772728830561
1 175 783 0.04282530144213536 0.15717469855786464
1 176 427 0.14229998065612984 0.057700019343870174
1 176 612 0.19242422664431733 0.007575773355682686
1 176 699 0.05992477167336047 0.14007522832663954
1 177 469 0.058135618898946924 0.1418643811010531
1 177 653 0.19722344094283578 0.0027765590571642296
1 178 625 0.18125538714481992 0.018744612855180087
1 178 758 0.11056010454055629 0.08943989545944372
1 179 288 0.1990330023960358 9.669976039642092E-4
1 179 324 0.1760550104666303 0.02394498953336971
1 179 869 0.05850620261439513 0.14149379738560489
1 180 495 0.13848052573522932 0.061519474264770696
1 180 845 0.047801103910517076 0.15219889608948295
1 180 968 0.08497333297156465 0.11502666702843536
1 181 714 0.14913456618811596 0.05086543381188405
1 181 716 0.1898062063254634 0.0101937936745366
1 181 972 0.07083887825723466 0.12916112174276534
1 182 210 0.11235053584040527 0.08764946415959474
1 182 225 0.1382036250764911 0.06179637492350892
1 183 220 0.17381718084957357 0.026182819150426445
1 184 219 0.09645041637498292 0.1035495836250171
1 184 331 0.1462595515908187 0.053740448409181324
1 184 338 0.14809910491026332 0.05190089508973669
1 184 487 0.1836705935070506 0.016329406492949422
1 184 497 0.12960785927724314 0.07039214072275687
1 185 685 0.06382042058337488 0.13617957941662512
1 186 447 0.18362769473311244 0.01637230526688757
1 186 591 0.16155052614802437 0.03844947385197564
1 186 913 0.052141073573294866 0.14785892642670515
1 187 444 0.15538152128420846 0.044618478715791554
1 188 678 0.1971936052718006 0.0028063947281994073
1 188 954 0.18920389794679565 0.01079610205320436
1 189 254 0.13105871607393577 0.06894128392606425
1 189 402 0.18147376077721775 0.018526239222782265
1 189 505 0.09800909170965619 0.10199090829034382
1 189 520 0.02354345212281059 0.17645654787718942
1 189 681 0.19406281419829854 0.005937185801701467
1 189 683 0.16179611888567766 0.03820388111432235
1 189 779 0.10566107007592447 0.09433892992407554
1 190 443 0.1290920435667115 0.07090795643328851
1 190 627 0.03788081722027343 0.1621191827797266
1 191 311 0.15247516807205774 0.04752483192794227
1 193 409 0.056836042880472275 0.14316395711952773
1 193 632 0.15908879168489265 0.04091120831510736
1 193 661 0.015562327020100408 0.1844376729798996
1 193 749 0.15081728910337125 0.04918271089662876
1 193 902 0.06485353262357932 0.1351464673764207
1 193 918 0.044349929728714856 0.15565007027128516
1 194 634 0.1168138093205152 0.08318619067948481
1 194 783 0.09533765450848208 0.10466234549151793
1 195 478 0.10666552639496527 0.09333447360503475
1 195 547 0.048395443136938804 0.1516045568630612
1 195 677 0.17684696282588647 0.023153037174113544
1 197 602 0.199687456988471 3.1254301152899844E-4
1 199 903 0.1117224768049922 0.08827752319500781
1 200 697 0.09416323384208107 0.10583676615791894
1 201 394 0.17077016068675518 0.029229839313244826
1 201 776 0.1929539168026724 0.007046083197327607
1 203 412 0.17089980488139267 0.02910019511860734
1 203 954 0.1698764519457397 0.03012354805426032
1 204 346 0.05334951981062902 0.146650480189371
1 204 517 0.04456336373689379 0.15543663626310622
1 205 570 0.10093959720087428 0.09906040279912573
1 205 608 0.15764518564855015 0.04235481435144986
1 206 991 0.18702494272932665 0.012975057270673357
1 207 407 0.18165520745878466 0.01834479254121535
1 207 771 0.11733001230534126 0.08266998769465875
1 208 343 0.1436145311162281 0.05638546888377191
1 208 738 0.12675406020084146 0.07324593979915855
1 209 227 0.11019219537356018 0.08980780462643984
1 209 345 0.1197196598356327 0.08028034016436732
1 209 457 0.1379486563112993 0.062051343688700716
1 209 741 0.16422302449457704 0.03577697550542297
1 210 225 0.122785186229856 0.07721481377014401
1 210 301 0.19454581985744998 0.00545418014255003
1 211 392 0.07383169494394386 0.12616830505605614
1 211 401 0.19057084305871003 0.009429156941289984
1 211 770 0.13414194807294313 0.06585805192705688
1 212 310 0.07210189866753655 0.12789810133246346
1 212 618 0.025630190171719688 0.17436980982828032
1 212 639 0.18486936998868647 0.01513063001131354
1 213 425 0.0042825213153352484 0.19571747868466477
1 213 728 0.07678837389786272 0.12321162610213729
1 213 834 0.15571377013945012 0.04428622986054989
1 214 460 0.10652265013220924 0.09347734986779077
1 214 508 0.15386202384894848 0.04613797615105153
1 214 825 0.13854759999355157 0.06145240000644844
1 215 350 0.1105271041402114 0.08947289585978861
1 215 434 0.11866349352520945 0.08133650647479056
1 215 629 0.10577008491939405 0.09422991508060596
1 215 753 0.17310322944570714 0.026896770554292876
1 215 874 0.15247964241867545 0.04752035758132456
1 216 346 0.19648260115576208 0.0035173988442379345
1 216 882 0.09792700061406094 0.10207299938593907
1 217 439 0.153534979519666 0.04646502048033402
1 217 503 0.12177198330598235 0.07822801669401766
1 219 497 0.196471043946036 0.0035289560539639997
1 221 932 0.12686823265662653 0.07313176734337348
1 222 251 0.1852089709072165 0.014791029092783514
1 223 604 0.06915602098086165 0.13084397901913836
1 223 611 0.0810548301176852 0.11894516988231481
1 223 983 0.09372956571684599 0.10627043428315402
1 224 919 0.09965641744506683 0.10034358255493318
1 227 457 0.029084685335456724 0.1709153146645433
1 227 802 0.1963182018624337 0.0036817981375663056
1 228 675 0.15654598270587902 0.04345401729412099
1 230 293 0.11090862595003134 0.08909137404996867
1 232 489 0.0843300585517361 0.11566994144826391
1 232 788 0.18372092498974293 0.016279075010257077
1 232 949 0.18338301028064405 0.016616989719355962
1 234 324 0.19012378173374908 0.00987621826625093
1 234 484 0.1432990807954431 0.056700919204556915
1 234 617 0.03472315225668857 0.16527684774331144
1 235 402 0.13568567261036524 0.06431432738963477
1 235 931 0.044577987089785366 0.15542201291021465
1 236 330 0.09457316900147571 0.1054268309985243
1 236 598 0.1617301277814101 0.038269872218589907
1 236 755 0.17974696505920562 0.02025303494079439
1 237 353 0.15133228612004224 0.048667713879957775
1 237 536 0.11743343671659394 0.08256656328340607
1 237 870 0.18104088932827417 0.018959110671725843
1 237 910 0.16383959804948964 0.036160401950510374
1 237 970 0.1342596913010459 0.06574030869895411
1 238 541 0.1547686556946246 0.0452313443053754
1 239 285 0.12645043689977675 0.07354956310022326
1 239 659 0.14774215988493336 0.05225784011506665
1 239 694 0.14043392939793425 0.05956607060206576
1 240 477 0.1503670927345862 0.049632907265413806
1 241 508 0.180337379659571 0.01966262034042901
1 241 514 0.15137132600328657 0.048628673996713445
1 241 990 0.03244273231365111 0.1675572676863489
1 242 848 0.18121037694365633 0.018789623056343685
1 243 501 0.1223448022226621 0.07765519777733791
1 243 756 0.1346939579465864 0.06530604205341362
1 244 273 0.12454052219143233 0.07545947780856768
1 244 433 0.1054819777592476 0.09451802224075241
1 246 370 0.05265959262380341 0.1473404073761966
1 246 923 0.15344259686312567 0.04655740313687434
1 246 991 0.16468477556654892 0.03531522443345109
1 248 399 0.14010171473746436 0.059898285262535655
1 248 507 0.13302036736818912 0.06697963263181089
1 248 732 0.18379515684331316 0.016204843156686854
1 249 743 0.12163892879205 0.07836107120795001
1 252 464 0.10615785868440897 0.09384214131559104
1 253 627 0.16787743379683875 0.03212256620316126
1 254 505 0.14386275078717062 0.05613724921282939
1 254 520 0.10868314506522926 0.09131685493477075
1 254 681 0.10235444814606282 0.0976455518539372
1 254 683 0.1450724926708661 0.0549275073291339
1 254 779 0.038753503602252486 0.16124649639774752
1 257 593 0.0887431043617793 0.1112568956382207
1 258 588 0.1255424031899744 0.07445759681002562
1 258 672 0.13178501666381756 0.06821498333618245
1 258 908 0.010144804960528808 0.1898551950394712
1 259 295 0.17611312099398946 0.023886879006010553
1 259 323 0.13065916088367793 0.06934083911632208
1 259 499 0.18680120515093923 0.01319879484906078
1 259 754 0.09371631980843274 0.10628368019156727
1 260 674 0.16028100892684685 0.03971899107315316
1 260 981 0.11023389269481977 0.08976610730518024
1 261 751 0.07756050365547698 0.12243949634452303
1 262 538 0.19362256877370326 0.006377431226296748
1 263 344 0.14856566786248565 0.05143433213751436
1 263 678 0.139079912093477 0.06092008790652301
1 263 860 0.19748324301653195 0.002516756983468066
1 263 907 0.13624184562200808 0.06375815437799193
1 265 977 0.06405685195882883 0.1359431480411712
1 266 711 0.18685209895762953 0.013147901042370486
1 266 938 0.17512718298073535 0.024872817019264665
1 267 790 0.13586232355589634 0.06413767644410368
1 267 966 0.09431900968163615 0.10568099031836387
1 268 372 0.15648448458106431 0.043515515418935696
1 268 459 0.15151633530522157 0.04848366469477844
1 268 827 0.10283551381886498 0.09716448618113503
1 268 861 0.1225167830336392 0.0774832169663608
1 268 930 0.1888673432773973 0.011132656722602718
1 270 295 0.1896846536789941 0.01031534632100592
1 270 375 0.19878591654563682 0.0012140834543631907
1 270 499 0.1687384199301673 0.031261580069832706
1 270 563 0.08510910542567185 0.11489089457432816
1 270 585 0.18226687047977447 0.017733129520225543
1 270 764 0.06017379103389154 0.13982620896610848
1 271 727 0.17768959522437155 0.022310404775628456
1 272 316 0.0841846205577792 0.11581537944222081
1 272 971 0.07628046339013578 0.12371953660986423
1 273 433 0.16454270378883026 0.03545729621116975
1 274 526 0.1607453068562328 0.0392546931437672
1 274 637 0.18710951484810157 0.012890485151898445
1 275 290 0.03099774731739949 0.16900225268260052
1 275 516 0.1717420227638437 0.028257977236156306
1 275 862 0.16332890123829533 0.036671098761704685
1 276 511 0.14781685009266074 0.05218314990733927
1 277 714 0.08547965423457077 0.11452034576542924
1 277 972 0.1936758365703137 0.006324163429686308
1 278 319 0.17834739902426638 0.021652600975733627
1 278 341 0.12660674447983014 0.07339325552016987
1 280 433 0.12348234708079646 0.07651765291920355
1 281 525 0.17634397689940423 0.02365602310059578
1 282 623 0.13358177741383512 0.0664182225861649
1 283 316 0.18844856814836058 0.011551431851639427
1 283 387 0.06360500930368637 0.13639499069631364
1 284 400 0.11835777284535491 0.0816422271546451
1 284 895 0.11716519025871418 0.08283480974128583
1 284 898 0.14284734756726328 0.057152652432736734
1 284 998 0.1993428773293081 6.571226706919009E-4
1 285 659 0.12197991390598577 0.07802008609401424
1 285 694 0.15411975835487096 0.04588024164512905
1 286 626 0.053661521753119765 0.14633847824688023
1 288 723 0.03651340699234781 0.1634865930076522
1 288 869 0.18353073011826326 0.016469269881736748
